重庆,南岸,上新街,2012/1,6482
重庆,南岸,铜元局,2012/12,7380
重庆,南岸,铜元局,2012/11,7374
重庆,南岸,铜元局,2012/10,7142
重庆,南岸,铜元局,2012/9,7009
重庆,南岸,铜元局,2012/8,7285
重庆,南岸,铜元局,2012/7,7472
重庆,南岸,铜元局,2012/6,7549
重庆,南岸,铜元局,2012/5,7639
重庆,南岸,铜元局,2012/4,7817
重庆,南岸,铜元局,2012/3,7775
重庆,南岸,铜元局,2012/2,7429
重庆,南岸,铜元局,2012/1,7202
重庆,江北,北滨路,2012/12,7787
重庆,江北,北滨路,2012/11,7666
重庆,江北,北滨路,2012/10,7547
重庆,江北,北滨路,2012/9,7412
重庆,江北,北滨路,2012/8,7383
重庆,江北,北滨路,2012/7,7446
重庆,江北,北滨路,2012/6,7355
重庆,江北,北滨路,2012/5,7479
重庆,江北,北滨路,2012/4,7952
重庆,江北,北滨路,2012/3,7564
重庆,江北,北滨路,2012/2,7385
重庆,江北,北滨路,2012/1,7646
重庆,江北,保税区,2012/12,5838
重庆,江北,保税区,2012/11,5870
重庆,江北,保税区,2012/10,5911
重庆,江北,保税区,2012/9,5194
重庆,江北,保税区,2012/8,4701
重庆,江北,保税区,2012/7,5014
重庆,江北,保税区,2012/6,4244
重庆,江北,保税区,2012/5,4193
重庆,江北,保税区,2012/4,5712
重庆,江北,保税区,2012/3,5000
重庆,江北,保税区,2012/2,5455
重庆,江北,保税区,2012/1,5789
重庆,江北,大石坝,2012/12,6552
重庆,江北,大石坝,2012/11,6685
重庆,江北,大石坝,2012/10,6541
重庆,江北,大石坝,2012/9,6616
重庆,江北,大石坝,2012/8,6650
重庆,江北,大石坝,2012/7,6545
重庆,江北,大石坝,2012/6,6352
重庆,江北,大石坝,2012/5,6589
重庆,江北,大石坝,2012/4,7214
重庆,江北,大石坝,2012/3,7035
重庆,江北,大石坝,2012/2,6793
重庆,江北,大石坝,2012/1,6843
重庆,江北,观音桥,2012/12,7161
重庆,江北,观音桥,2012/11,7142
重庆,江北,观音桥,2012/10,7103
重庆,江北,观音桥,2012/9,7158
重庆,江北,观音桥,2012/8,7266
重庆,江北,观音桥,2012/7,7280
重庆,江北,观音桥,2012/6,7169
重庆,江北,观音桥,2012/5,7197
重庆,江北,观音桥,2012/4,7183
重庆,江北,观音桥,2012/3,7053
重庆,江北,观音桥,2012/2,7020
重庆,江北,观音桥,2012/1,7286
重庆,江北,石马河,2012/12,6402
重庆,江北,石马河,2012/11,6291
重庆,江北,石马河,2012/10,6282
重庆,江北,石马河,2012/9,6348
重庆,江北,石马河,2012/8,6261
重庆,江北,石马河,2012/7,6377
重庆,江北,石马河,2012/6,6379
重庆,江北,石马河,2012/5,6565
重庆,江北,石马河,2012/4,6436
重庆,江北,石马河,2012/3,6511
重庆,江北,石马河,2012/2,6496
重庆,江北,石马河,2012/1,6511
重庆,江北,五里店,2012/12,6921
重庆,江北,五里店,2012/11,6854
重庆,江北,五里店,2012/10,6805
重庆,江北,五里店,2012/9,6839
重庆,江北,五里店,2012/8,6900
重庆,江北,五里店,2012/7,6866
重庆,江北,五里店,2012/6,6752
重庆,江北,五里店,2012/5,6882
重庆,江北,五里店,2012/4,6931
重庆,江北,五里店,2012/3,7053
重庆,江北,五里店,2012/2,6907
重庆,江北,五里店,2012/1,6922
重庆,九龙坡,白市驿,2012/12,8194
重庆,九龙坡,白市驿,2012/11,8562
重庆,九龙坡,白市驿,2012/10,5960
重庆,九龙坡,白市驿,2012/9,5346
重庆,九龙坡,白市驿,2012/8,5937
重庆,九龙坡,白市驿,2012/7,6327
重庆,九龙坡,白市驿,2012/6,9003
重庆,九龙坡,白市驿,2012/5,7558
重庆,九龙坡,白市驿,2012/4,8245
重庆,九龙坡,白市驿,2012/3,8282
重庆,九龙坡,白市驿,2012/2,8500
重庆,九龙坡,白市驿,2012/1,8223
重庆,九龙坡,二郎,2012/12,6295
重庆,九龙坡,二郎,2012/11,6212
重庆,九龙坡,二郎,2012/10,6171
重庆,九龙坡,二郎,2012/9,6123
重庆,九龙坡,二郎,2012/8,6223
重庆,九龙坡,二郎,2012/7,6305
重庆,九龙坡,二郎,2012/6,6353
重庆,九龙坡,二郎,2012/5,6395
重庆,九龙坡,二郎,2012/4,6282
重庆,九龙坡,二郎,2012/3,6416
重庆,九龙坡,二郎,2012/2,6420
重庆,九龙坡,二郎,2012/1,6517
重庆,九龙坡,高新区,2012/12,6267
重庆,九龙坡,高新区,2012/11,6304
重庆,九龙坡,高新区,2012/10,6272
重庆,九龙坡,高新区,2012/9,6249
重庆,九龙坡,高新区,2012/8,6168
重庆,九龙坡,高新区,2012/7,6153
重庆,九龙坡,高新区,2012/6,6210
重庆,九龙坡,高新区,2012/5,6120
重庆,九龙坡,高新区,2012/4,6041
重庆,九龙坡,高新区,2012/3,6060
重庆,九龙坡,高新区,2012/2,6090
重庆,九龙坡,高新区,2012/1,6169
重庆,九龙坡,石坪桥,2012/12,6220
重庆,九龙坡,石坪桥,2012/11,6207
重庆,九龙坡,石坪桥,2012/10,6143
重庆,九龙坡,石坪桥,2012/9,6169
重庆,九龙坡,石坪桥,2012/8,6089
重庆,九龙坡,石坪桥,2012/7,6094
重庆,九龙坡,石坪桥,2012/6,6158
重庆,九龙坡,石坪桥,2012/5,6204
重庆,九龙坡,石坪桥,2012/4,6124
重庆,九龙坡,石坪桥,2012/3,5973
重庆,九龙坡,石坪桥,2012/2,5982
重庆,九龙坡,石坪桥,2012/1,6124
重庆,九龙坡,石桥铺,2012/12,6500
重庆,九龙坡,石桥铺,2012/11,6278
重庆,九龙坡,石桥铺,2012/10,5701
重庆,九龙坡,石桥铺,2012/9,7544
重庆,九龙坡,谢家湾,2012/12,6771
重庆,九龙坡,谢家湾,2012/11,6507
重庆,九龙坡,谢家湾,2012/10,6390
重庆,九龙坡,谢家湾,2012/9,6353
重庆,九龙坡,谢家湾,2012/8,6337
重庆,九龙坡,谢家湾,2012/7,6308
重庆,九龙坡,谢家湾,2012/6,6244
重庆,九龙坡,谢家湾,2012/5,6172
重庆,九龙坡,谢家湾,2012/4,6134
重庆,九龙坡,谢家湾,2012/3,6106
重庆,九龙坡,谢家湾,2012/2,6075
重庆,九龙坡,谢家湾,2012/1,6344
重庆,九龙坡,杨家坪,2012/12,6447
重庆,九龙坡,杨家坪,2012/11,6351
重庆,九龙坡,杨家坪,2012/10,6370
重庆,九龙坡,杨家坪,2012/9,6389
重庆,九龙坡,杨家坪,2012/8,6357
重庆,九龙坡,杨家坪,2012/7,6216
重庆,九龙坡,杨家坪,2012/6,6300
重庆,九龙坡,杨家坪,2012/5,6411
重庆,九龙坡,杨家坪,2012/4,6400
重庆,九龙坡,杨家坪,2012/3,6337
重庆,九龙坡,杨家坪,2012/2,6312
重庆,九龙坡,杨家坪,2012/1,6351
重庆,九龙坡,袁家岗奥体,2012/12,6612
重庆,九龙坡,袁家岗奥体,2012/11,7326
重庆,九龙坡,袁家岗奥体,2012/10,6091
重庆,九龙坡,中梁山,2012/12,4774
重庆,九龙坡,中梁山,2012/11,4599
重庆,九龙坡,中梁山,2012/10,4689
重庆,九龙坡,中梁山,2012/9,4725
重庆,九龙坡,中梁山,2012/8,4859
重庆,九龙坡,中梁山,2012/7,4848
重庆,九龙坡,中梁山,2012/6,4656
重庆,九龙坡,中梁山,2012/5,5086
重庆,九龙坡,中梁山,2012/4,4981
重庆,九龙坡,中梁山,2012/3,4735
重庆,九龙坡,中梁山,2012/2,5015
重庆,九龙坡,中梁山,2012/1,4776
重庆,沙坪坝,大学城,2012/12,5972
重庆,沙坪坝,大学城,2012/11,5905
重庆,沙坪坝,大学城,2012/10,5886
重庆,沙坪坝,大学城,2012/9,5897
重庆,沙坪坝,大学城,2012/8,5747
重庆,沙坪坝,大学城,2012/7,5931
重庆,沙坪坝,大学城,2012/6,5874
重庆,沙坪坝,大学城,2012/5,5842
重庆,沙坪坝,大学城,2012/4,5954
重庆,沙坪坝,大学城,2012/3,6105
重庆,沙坪坝,大学城,2012/2,6380
重庆,沙坪坝,大学城,2012/1,6706
重庆,沙坪坝,凤天路,2012/12,6682
重庆,沙坪坝,凤天路,2012/11,6736
重庆,沙坪坝,凤天路,2012/10,6628
重庆,沙坪坝,凤天路,2012/9,6594
重庆,沙坪坝,凤天路,2012/8,6723
重庆,沙坪坝,凤天路,2012/7,6704
重庆,沙坪坝,凤天路,2012/6,6655
重庆,沙坪坝,凤天路,2012/5,6571
重庆,沙坪坝,凤天路,2012/4,6666
重庆,沙坪坝,凤天路,2012/3,6568
重庆,沙坪坝,凤天路,2012/2,6659
重庆,沙坪坝,凤天路,2012/1,6587
重庆,沙坪坝,烈士墓,2012/12,7374
重庆,沙坪坝,烈士墓,2012/11,7495
重庆,沙坪坝,烈士墓,2012/10,7643
重庆,沙坪坝,沙滨路,2012/12,7305
重庆,沙坪坝,沙滨路,2012/11,7590
重庆,沙坪坝,沙滨路,2012/10,7329
重庆,沙坪坝,沙滨路,2012/9,7401
重庆,沙坪坝,沙滨路,2012/8,6998
重庆,沙坪坝,沙滨路,2012/7,7268
重庆,沙坪坝,沙滨路,2012/6,7189
重庆,沙坪坝,沙滨路,2012/5,7294
重庆,沙坪坝,沙滨路,2012/4,7231
重庆,沙坪坝,沙滨路,2012/3,7170
重庆,沙坪坝,沙滨路,2012/2,7051
重庆,沙坪坝,沙滨路,2012/1,7290
重庆,沙坪坝,三峡广场,2012/12,6866
重庆,沙坪坝,三峡广场,2012/11,6829
重庆,沙坪坝,三峡广场,2012/10,6755
重庆,沙坪坝,三峡广场,2012/9,6743
重庆,沙坪坝,三峡广场,2012/8,6762
重庆,沙坪坝,三峡广场,2012/7,6625
重庆,沙坪坝,三峡广场,2012/6,6710
重庆,沙坪坝,三峡广场,2012/5,6746
重庆,沙坪坝,三峡广场,2012/4,6667
重庆,沙坪坝,三峡广场,2012/3,6502
重庆,沙坪坝,三峡广场,2012/2,6483
重庆,沙坪坝,三峡广场,2012/1,6642
重庆,沙坪坝,双碑,2012/12,5940
重庆,沙坪坝,双碑,2012/11,5996
重庆,沙坪坝,双碑,2012/10,5844
重庆,沙坪坝,双碑,2012/9,5635
重庆,沙坪坝,双碑,2012/8,5472
重庆,沙坪坝,双碑,2012/7,6330
重庆,沙坪坝,双碑,2012/6,6395
重庆,沙坪坝,双碑,2012/5,6464
重庆,沙坪坝,双碑,2012/4,6466
重庆,沙坪坝,双碑,2012/3,6104
重庆,沙坪坝,双碑,2012/2,5197
重庆,沙坪坝,双碑,2012/1,5051
重庆,沙坪坝,天星桥,2012/12,5602
重庆,沙坪坝,天星桥,2012/11,6131
重庆,沙坪坝,天星桥,2012/10,6190
重庆,沙坪坝,天星桥,2012/9,6190
重庆,沙坪坝,小龙坎,2012/12,6700
重庆,沙坪坝,小龙坎,2012/11,6798
重庆,沙坪坝,小龙坎,2012/10,6868
重庆,沙坪坝,小龙坎,2012/9,6725
重庆,沙坪坝,小龙坎,2012/8,6835
重庆,沙坪坝,小龙坎,2012/7,6877
重庆,沙坪坝,小龙坎,2012/6,6733
重庆,沙坪坝,小龙坎,2012/5,6669
重庆,沙坪坝,小龙坎,2012/4,6881
重庆,沙坪坝,小龙坎,2012/3,6892
重庆,沙坪坝,小龙坎,2012/2,6752
重庆,沙坪坝,小龙坎,2012/1,6794
重庆,沙坪坝,欣阳广场,2012/12,7714
重庆,沙坪坝,欣阳广场,2012/11,7088
重庆,沙坪坝,欣阳广场,2012/10,7006
重庆,沙坪坝,欣阳广场,2012/9,7018
重庆,沙坪坝,欣阳广场,2012/8,6901
重庆,沙坪坝,欣阳广场,2012/7,6706
重庆,沙坪坝,欣阳广场,2012/6,5660
重庆,沙坪坝,欣阳广场,2012/5,5660
重庆,渝中,菜园坝,2012/12,4917
重庆,渝中,菜园坝,2012/11,4737
重庆,渝中,菜园坝,2012/10,5023
重庆,渝中,菜园坝,2012/9,5031
重庆,渝中,菜园坝,2012/8,5158
重庆,渝中,菜园坝,2012/7,5183
重庆,渝中,菜园坝,2012/6,5139
重庆,渝中,菜园坝,2012/5,5302
重庆,渝中,菜园坝,2012/4,5305
重庆,渝中,菜园坝,2012/3,5538
重庆,渝中,菜园坝,2012/2,5650
重庆,渝中,朝天门,2012/12,7439
重庆,渝中,朝天门,2012/11,7318
重庆,渝中,朝天门,2012/10,7299
重庆,渝中,朝天门,2012/9,7242
重庆,渝中,朝天门,2012/8,7009
重庆,渝中,朝天门,2012/7,7055
重庆,渝中,朝天门,2012/6,7099
重庆,渝中,朝天门,2012/5,7387
重庆,渝中,朝天门,2012/4,7383
重庆,渝中,朝天门,2012/3,7410
重庆,渝中,朝天门,2012/2,7489
重庆,渝中,朝天门,2012/1,7367
重庆,渝中,大坪,2012/12,6902
重庆,渝中,大坪,2012/11,6843
重庆,渝中,大坪,2012/10,6856
重庆,渝中,大坪,2012/9,6809
重庆,渝中,大坪,2012/8,6788
重庆,渝中,大坪,2012/7,6741
重庆,渝中,大坪,2012/6,6690
重庆,渝中,大坪,2012/5,6667
重庆,渝中,大坪,2012/4,6721
重庆,渝中,大坪,2012/3,6612
重庆,渝中,大坪,2012/2,6538
重庆,渝中,大坪,2012/1,6661
重庆,渝中,解放碑,2012/12,7276
重庆,渝中,解放碑,2012/11,7252
重庆,渝中,解放碑,2012/10,7121
重庆,渝中,解放碑,2012/9,7070
重庆,渝中,解放碑,2012/8,7225
重庆,渝中,解放碑,2012/7,7112
重庆,渝中,解放碑,2012/6,7064
重庆,渝中,解放碑,2012/5,7146
重庆,渝中,解放碑,2012/4,7088
重庆,渝中,解放碑,2012/3,7000
重庆,渝中,解放碑,2012/2,7017
重庆,渝中,解放碑,2012/1,7043
重庆,渝中,李子坝,2012/12,8232
重庆,渝中,李子坝,2012/11,6894
重庆,渝中,李子坝,2012/10,7696
重庆,渝中,李子坝,2012/9,8229
重庆,渝中,李子坝,2012/8,8699
重庆,渝中,李子坝,2012/7,8569
重庆,渝中,李子坝,2012/6,9031
重庆,渝中,李子坝,2012/5,9575
重庆,渝中,李子坝,2012/4,10516
重庆,渝中,李子坝,2012/3,11483
重庆,渝中,李子坝,2012/2,9682
重庆,渝中,李子坝,2012/1,8114
重庆,渝中,两路口,2012/12,6450
重庆,渝中,两路口,2012/11,6494
重庆,渝中,两路口,2012/10,6420
重庆,渝中,两路口,2012/9,6239
重庆,渝中,两路口,2012/8,6082
重庆,渝中,两路口,2012/7,6182
重庆,渝中,两路口,2012/6,6228
重庆,渝中,两路口,2012/5,6136
重庆,渝中,两路口,2012/4,6078
重庆,渝中,两路口,2012/3,6177
重庆,渝中,两路口,2012/2,6340
重庆,渝中,两路口,2012/1,6241
重庆,渝中,上清寺,2012/12,6551
重庆,渝中,上清寺,2012/11,6548
重庆,渝中,上清寺,2012/10,6486
重庆,渝中,上清寺,2012/9,6448
重庆,渝中,上清寺,2012/8,6477
重庆,渝中,上清寺,2012/7,6489
重庆,渝中,上清寺,2012/6,6556
重庆,渝中,上清寺,2012/5,6488
重庆,渝中,上清寺,2012/4,6418
重庆,渝中,上清寺,2012/3,6346
重庆,渝中,上清寺,2012/2,6280
重庆,渝中,上清寺,2012/1,6369
重庆,巴南,龙洲湾,2012/12,6196
重庆,巴南,龙洲湾,2012/11,6561
重庆,巴南,龙洲湾,2012/10,6156
重庆,巴南,龙洲湾,2012/9,6408
重庆,巴南,龙洲湾,2012/8,6061
重庆,巴南,龙洲湾,2012/7,6034
重庆,巴南,龙洲湾,2012/6,6166
重庆,巴南,龙洲湾,2012/5,6211
重庆,巴南,龙洲湾,2012/4,6263
重庆,巴南,龙洲湾,2012/3,10101
重庆,巴南,李家沱,2012/12,5601
重庆,巴南,李家沱,2012/11,5564
重庆,巴南,李家沱,2012/10,5601
重庆,巴南,李家沱,2012/9,5669
重庆,巴南,李家沱,2012/8,5459
重庆,巴南,李家沱,2012/7,5500
重庆,巴南,李家沱,2012/6,5530
重庆,巴南,李家沱,2012/5,5596
重庆,巴南,李家沱,2012/4,5644
重庆,巴南,李家沱,2012/3,5609
重庆,巴南,李家沱,2012/2,5591
重庆,巴南,李家沱,2012/1,5572
重庆,巴南,南泉,2012/12,6179
重庆,大渡口,大堰村,2012/10,5825
重庆,大渡口,大堰村,2012/9,5825
重庆,大渡口,大堰村,2012/8,5789
重庆,大渡口,大堰村,2012/7,5455
重庆,大渡口,大堰村,2012/6,5455
重庆,大渡口,大堰村,2012/5,5455
重庆,大渡口,九宫庙,2012/12,6617
重庆,大渡口,九宫庙,2012/11,6560
重庆,大渡口,九宫庙,2012/10,6647
重庆,大渡口,九宫庙,2012/9,6644
重庆,大渡口,九宫庙,2012/8,6529
重庆,大渡口,九宫庙,2012/7,6543
重庆,大渡口,九宫庙,2012/6,6566
重庆,大渡口,九宫庙,2012/5,6626
重庆,大渡口,九宫庙,2012/4,6479
重庆,大渡口,九宫庙,2012/3,6434
重庆,大渡口,九宫庙,2012/2,6391
重庆,大渡口,九宫庙,2012/1,6428
重庆,大渡口,区府,2012/12,6379
重庆,大渡口,区府,2012/11,6529
重庆,大渡口,区府,2012/10,6457
重庆,大渡口,区府,2012/9,6516
重庆,大渡口,区府,2012/8,6541
重庆,大渡口,区府,2012/7,6517
重庆,大渡口,区府,2012/6,6458
重庆,大渡口,区府,2012/5,6338
重庆,大渡口,区府,2012/4,6504
重庆,大渡口,区府,2012/3,6456
重庆,大渡口,区府,2012/2,6514
重庆,大渡口,区府,2012/1,6630
重庆,大渡口,双山,2012/12,6032
重庆,大渡口,双山,2012/11,6065
重庆,大渡口,双山,2012/10,5827
重庆,大渡口,双山,2012/9,5929
重庆,大渡口,双山,2012/8,6023
重庆,大渡口,双山,2012/7,6008
重庆,大渡口,双山,2012/6,5938
重庆,大渡口,双山,2012/5,5949
重庆,大渡口,双山,2012/4,6102
重庆,大渡口,双山,2012/3,6494
重庆,大渡口,双山,2012/2,6418
重庆,大渡口,双山,2012/1,6459
重庆,北碚,蔡家,2012/12,3199
重庆,北碚,蔡家,2012/11,5319
重庆,北碚,城南新区,2012/12,6010
重庆,北碚,城南新区,2012/11,6012
重庆,北碚,城南新区,2012/10,6117
重庆,北碚,城南新区,2012/9,6140
重庆,北碚,城南新区,2012/8,6183
重庆,北碚,城南新区,2012/7,6305
重庆,北碚,城南新区,2012/6,6296
重庆,北碚,城南新区,2012/5,6252
重庆,北碚,城南新区,2012/4,6323
重庆,北碚,城南新区,2012/3,6377
重庆,北碚,城南新区,2012/2,6390
重庆,北碚,城南新区,2012/1,6617
重庆,北碚,城北新区,2012/12,5679
重庆,北碚,城北新区,2012/11,5698
重庆,北碚,城北新区,2012/10,5671
重庆,北碚,城北新区,2012/9,5625
重庆,北碚,城北新区,2012/8,5674
重庆,北碚,城北新区,2012/7,5661
重庆,北碚,城北新区,2012/6,5608
重庆,北碚,城北新区,2012/5,5606
重庆,北碚,城北新区,2012/4,5535
重庆,北碚,城北新区,2012/3,5524
重庆,北碚,城北新区,2012/2,5509
重庆,北碚,城北新区,2012/1,5311
重庆,渝北,大竹林,2013/12,7525
重庆,渝北,大竹林,2013/11,7422
重庆,渝北,大竹林,2013/10,7287
重庆,渝北,大竹林,2013/9,7262
重庆,渝北,大竹林,2013/8,7451
重庆,渝北,大竹林,2013/7,7492
重庆,渝北,大竹林,2013/6,7336
重庆,渝北,大竹林,2013/5,7313
重庆,渝北,大竹林,2013/4,7429
重庆,渝北,大竹林,2013/3,7385
重庆,渝北,大竹林,2013/2,7268
重庆,渝北,大竹林,2013/1,7256
重庆,渝北,回兴,2013/12,6528
重庆,渝北,回兴,2013/11,6473
重庆,渝北,回兴,2013/10,6396
重庆,渝北,回兴,2013/9,6342
重庆,渝北,回兴,2013/8,6236
重庆,渝北,回兴,2013/7,6148
重庆,渝北,回兴,2013/6,6092
重庆,渝北,回兴,2013/5,6017
重庆,渝北,回兴,2013/4,6063
